"race_id","開催日","競馬場コード","競馬場名","開催回","日目","R","レース名","class_code_raw","馬齢条件","距離(m)","トラックコード","コース区分","グレードコード","重量種別コード","牝馬限定","天候コード","芝馬場状態","ダート馬場状態","発走時刻","出走頭数","枠番","馬番","血統登録番号","馬名","性別コード","馬齢","斤量(0.1kg)","東西所属コード","調教師コード","調教師名","騎手コード","騎手名","馬体重","馬体重増減","異常区分コード","入線順位","確定着順","走破タイム","着差コード","1コーナー順位","2コーナー順位","3コーナー順位","4コーナー順位","単勝オッズ","単勝人気順","後3ハロンタイム","タイム差"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","01","01","2022100360","シュヴァルノワール","1","03","570","1","01195","嘉藤貴行","01043","北村宏司","506","0","0","07","07","1576","12","03","03","02","02","0206","06","415","+012"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","02","02","2022102007","サンマルストロング","1","03","570","1","00417","土田稔","00733","吉田豊","530","+4","0","06","06","1575","K","08","09","08","08","1747","14","409","+011"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","02","03","2022105353","アウフヴィント","2","03","550","1","01054","戸田博文","01169","武藤雅","516","+6","0","04","04","1574","12","01","01","01","01","1019","09","414","+010"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","03","04","2022105268","エピックサイクル","2","03","550","1","01116","新開幸一","01096","大野拓弥","442",NULL,"0","10","10","1580","A","15","15","15","15","1614","13","391","+016"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","03","05","2022106639","モーニングマジック","2","03","550","1","01064","武藤善則","01122","三浦皇成","518","0","0","02","02","1566","112","05","05","04","06","0167","04","403","+002"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","04","06","2022100037","マオノギミック","1","03","540","1","01169","加藤士津","01217","上里直汰","442","0","0","08","08","1578","114","12","12","13","12","1152","10","403","+014"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","04","07","2022100927","マイネルジーニアス","1","03","570","1","01088","高木登","01158","野中悠太","540","-2","0","13","13","1587","212","02","02","02","02","0198","05","427","+023"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","05","08","2022101742","マーゴットビースト","1","03","570","1","01177","伊坂重信","01144","菱田裕二","486",NULL,"0","15","15","2016","T","08","11","11","13","0442","07","445","+052"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","05","09","2022105797","シウダーエヴィータ","2","03","520","1","01162","田中博康","01221","舟山瑠泉","460","+4","0","05","05","1574","H","08","06","04","02","0029","02","411","+010"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","06","10","2022102774","トウテイラン","2","03","550","1","00420","宗像義忠","01117","丸田恭介","466","-8","0","09","09","1580","114","13","13","09","09","0685","08","410","+016"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","06","11","2022100348","ヨドノタイヨウ","1","03","570","1","00405","小西一男","01177","小林凌大","494","-10","0","03","03","1573","4","14","14","11","09","1328","11","402","+009"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","07","12","2022100650","ロードソルスティス","1","03","570","1","01086","斎藤誠","01170","横山武史","498","0","0","01","01","1564",NULL,"03","04","04","02","0021","01","402","-002"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","07","13","2022102486","キタノブレイク","1","03","540","1","01056","本間忍","01214","長浜鴻緒","476","-2","0","12","12","1583","12","08","06","04","06","0049","03","420","+019"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","08","14","2022103020","スペースリーガ","1","03","570","1","01201","森一誠","00422","内田博幸","468","-6","0","11","11","1582","114","05","06","09","11","2592","15","413","+018"
"202506020101","20250301","06","中山","02","01","01",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1010","15","08","15","2022103851","アクデニズ","1","03","570","1","01076","小笠倫弘","00689","江田照男","478","-4","0","14","14","1593","312","07","10","14","13","1599","12","414","+029"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","01","01","2022105419","デルマプルート","1","03","570","1","01090","天間昭一","01162","木幡巧也","530",NULL,"0","16","16","1175","2","00","00","15","15","3023","15","389","+050"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","01","02","2022106454","ハナナラツボミ","1","03","540","1","01169","加藤士津","01217","上里直汰","500","-2","0","04","04","1130","12","00","00","04","04","0367","05","377","+005"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","02","03","2022105274","ファストパスキー","1","03","560","1","01119","田中剛","01192","横山琉人","456","-2","0","13","13","1155","34","00","00","13","12","0528","07","395","+030"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","02","04","2022101509","サイモングリット","1","03","570","1","01047","勢司和浩","01184","原優介","474","+10","0","09","09","1143","K","00","00","13","12","2330","12","384","+018"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","03","05","2022102310","スリーローズマリー","2","03","510","1","01023","伊藤圭三","01219","谷原柚希","440","-12","0","14","14","1159","212","00","00","11","10","0458","06","401","+034"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","03","06","2022103012","グルナルーフス","1","03","570","1","01081","中川公成","01118","宮崎北斗","500","-10","0","08","08","1143","2","00","00","09","10","0761","09","386","+018"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","04","07","2022103719","サマーツアー","1","03","570","1","01202","矢嶋大樹","01134","嶋田純次","490","0","0","06","06","1138","5","00","00","06","08","1356","11","383","+013"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","04","08","2022100050","ガンハンマー","1","03","570","1","01059","加藤征弘","01088","川田将雅","434","0","0","05","05","1130","K","00","00","02","02","0031","02","379","+005"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","05","09","2022103592","ルシード","1","03","570","1","01112","田島俊明","01158","野中悠太","502","-10","0","01","01","1125",NULL,"00","00","02","02","0054","04","373","-000"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","05","10","2022109081","ライブリブランコ","1","03","540","1","01141","尾形和幸","01218","遠藤汰月","486","-4","0","10","10","1149","312","00","00","09","08","5177","16","392","+024"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","06","11","2022103017","アルフィオーレ","2","03","550","1","00420","宗像義忠","01117","丸田恭介","404","-6","0","11","11","1151","112","00","00","11","14","2445","13","393","+026"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","06","12","2022101188","アラスカフレイバー","1","03","570","1","01093","松永康利","05386","戸崎圭太","512","-2","0","03","03","1129","2","00","00","04","04","0046","03","376","+004"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","07","13","2022107246","カービスベイ","1","03","570","1","01064","武藤善則","00689","江田照男","508","-2","0","07","07","1139","34","00","00","06","06","2462","14","384","+014"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","07","14","2022102572","ファリードゥーン","1","03","570","1","01088","高木登","01179","菅原明良","508",NULL,"0","15","15","1172","8","00","00","16","15","0592","08","384","+047"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","08","15","2022103151","ミニョンマルーン","2","03","520","1","01023","伊藤圭三","01214","長浜鴻緒","462","+2","0","02","02","1125","K","00","00","01","01","0025","01","376","+000"
"202506020102","20250301","06","中山","02","01","02",NULL,"703","サラ系3歳","1200","24",NULL,NULL,"3","0","1","0","1","1040","16","08","16","2022101207","キャンディリボン","2","03","550","1","01080","清水英克","01092","津村明秀","452","+8","0","12","12","1153","114","00","00","06","07","1030","10","398","+028"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","01","01","2022104194","トウショウクラウド","1","03","540","1","01024","萱野浩二","01218","遠藤汰月","450","-8","0","10","10","1591","114","03","03","03","02","1983","15","416","+025"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","01","02","2022102229","グラスビジョン","1","03","570","1","01035","佐藤吉勝","01162","木幡巧也","426","-4","0","06","06","1584","7","07","07","07","05","1115","11","406","+018"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","02","03","2022103113","ホファヴァルト","1","03","570","1","01089","武市康男","01153","木幡初也","470","+6","0","14","14","1598","K","16","16","15","15","2560","16","406","+032"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","02","04","2022104860","ヴィジブルライト","1","03","570","1","01114","和田正一","05386","戸崎圭太","490","+4","0","03","03","1571","34","03","05","05","07","0027","01","395","+005"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","03","05","2022102858","ノーブルシーズン","1","03","570","1","01067","久保田貴","01144","菱田裕二","480","-2","0","12","12","1597","2","07","07","07","09","0612","10","418","+031"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","03","06","2022101641","アイガー","2","03","550","1","01064","武藤善則","01169","武藤雅","484",NULL,"0","07","07","1584","H","14","14","13","12","1601","13","396","+018"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","04","07","2022105989","リリアンファスト","2","03","550","1","01195","嘉藤貴行","01092","津村明秀","438","-8","0","15","15","2007","5","02","02","02","05","0313","07","434","+041"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","04","08","2022100320","タキノボリ","1","03","570","1","01047","勢司和浩","01043","北村宏司","452","0","0","02","02","1570","212","11","11","10","08","0070","04","389","+004"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","05","09","2022106620","ウラルト","1","03","540","1","01119","田中剛","01214","長浜鴻緒","480","-6","0","09","09","1589","34","11","12","13","14","1198","12","401","+023"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","05","10","2022105625","ファイアーワークス","1","03","570","1","01059","加藤征弘","01170","横山武史","570","-4","0","08","08","1587","2","03","03","03","02","0156","06","413","+021"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","06","11","2022106543","ワカムシャ","1","03","570","1","01108","矢野英一","01184","原優介","494","-6","0","11","11","1594","2","06","06","07","12","0147","05","415","+028"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","06","12","2022105940","メイショウコウベ","1","03","570","1","01165","和田勇介","01096","大野拓弥","478","+4","0","05","05","1573","12","07","07","05","02","0032","02","396","+007"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","07","13","2022103031","ジャスマン","1","03","570","1","01115","菊沢隆徳","01167","木幡育也","482","+2","0","13","13","1598","K","07","10","10","09","0521","09","418","+032"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","07","14","2022105825","アルディマジオ","1","03","570","1","01190","村田一誠","00689","江田照男","536","+6","0","16","16","2090","T","14","14","16","16","1899","14","494","+124"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","08","15","2022107074","ロジアヴァンセ","1","03","570","1","01116","新開幸一","01122","三浦皇成","502","0","0","04","04","1572","12","13","13","12","09","0394","08","388","+006"
"202506020103","20250301","06","中山","02","01","03",NULL,"703","サラ系3歳","1800","24",NULL,NULL,"3","0","1","0","1","1110","16","08","16","2022105925","フィールオーサム","2","03","550","1","01051","岩戸孝樹","01179","菅原明良","436","-6","0","01","01","1566",NULL,"01","01","01","01","0057","03","395","-004"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","01","01","2021104856","エーリアル","2","04","560","1","01187","西田雄一","01135","杉原誠人","510","+8","0","02","02","1552","A","01","01","01","01","0035","02","380","+000"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","02","02","2021105600","グランカンタンテ","2","04","560","1","01097","鹿戸雄一","01179","菅原明良","420","+4","0","08","08","1571","K","03","03","04","04","0212","06","396","+019"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","03","03","2021104850","セージグリーン","2","04","560","1","01052","菊川正達","01162","木幡巧也","478","+4","0","03","03","1557","3","03","05","04","03","0127","04","381","+005"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","04","04","2021101219","マフィン","2","04","530","1","01124","大和田成","01214","長浜鴻緒","410","-8","0","01","01","1552",NULL,"02","02","02","02","0135","05","379","-000"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","04","05","2020103305","アリーチェ","2","05","560","1","01054","戸田博文","01169","武藤雅","454","0","0","13","13","1587","12","09","09","06","10","3523","13","409","+035"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","05","06","2021107101","イズジョーノヒカリ","2","04","560","1","01056","本間忍","01153","木幡初也","488","+4","0","09","09","1575","212","07","07","06","07","0717","09","396","+023"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","05","07","2020105498","キタノチェロキー","2","05","560","1","01096","粕谷昌央","01184","原優介","478","+12","0","05","05","1565","5","07","07","09","08","0495","08","385","+013"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","06","08","2020102918","オルソビアンコ","2","05","560","1","01027","田村康仁","00422","内田博幸","400","+4","0","11","11","1583","12","13","13","13","13","1448","10","398","+031"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","06","09","2019106416","キセキノエンジェル","2","06","560","1","00428","石毛善彦","00733","吉田豊","462","-8","0","06","06","1569","212","10","10","12","10","2319","11","386","+017"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","07","10","2020103440","スパークタイムリー","2","05","550","1","01068","小島茂之","01192","横山琉人","486","+18","0","07","07","1570","1","10","11","11","08","0372","07","389","+018"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","07","11","2020103219","ドゥムーラン","2","05","560","1","01103","尾関知人","05386","戸崎圭太","462","0","0","10","10","1582","4","03","03","03","04","0038","03","408","+030"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","08","12","2021104205","プチブール","2","04","560","1","00405","小西一男","01177","小林凌大","448","-2","0","04","04","1557","K","12","12","06","04","0023","01","378","+005"
"202506020104","20250301","06","中山","02","01","04",NULL,"005","サラ系4歳上","1800","24",NULL,NULL,"4","1","1","0","1","1140","13","08","13","2020101601","モダンフリンジ","2","05","520","1","01023","伊藤圭三","01219","谷原柚希","468","-2","0","12","12","1586","2","06","05","09","12","2560","12","406","+034"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","01","01","2022104882","ジェノヴィーノ","2","03","550","1","01153","中舘英二","01096","大野拓弥","408","0","0","09","09","2020","1","13","12","12","10","0564","13","349","+005"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","01","02","2022103219","サンタアナウインド","2","03","550","1","01079","古賀慎明","01043","北村宏司","450",NULL,"0","11","11","2023","114","17","16","16","12","0556","12","349","+008"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","02","03","2022105958","グッドレッスン","2","03","550","1","01102","大竹正博","01122","三浦皇成","446",NULL,"0","01","01","2015",NULL,"04","03","04","05","0390","09","351","-000"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","02","04","2022105870","ワーキングデライト","2","03","550","1","01064","武藤善則","01169","武藤雅","442","-6","0","05","05","2017","1","15","12","12","10","0498","11","346","+002"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","03","05","2022104911","レガーロカリーノ","2","03","550","1","01115","菊沢隆徳","01135","杉原誠人","394","-2","0","08","08","2019","A","08","07","09","08","0825","14","351","+004"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","03","06","2022105828","サルーポルティ","2","03","550","1","00399","国枝栄","01179","菅原明良","406","-4","0","07","07","2019","H","01","01","02","02","0094","04","360","+004"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","04","07","2022100396","ヤマニンラリアンス","2","03","550","1","01190","村田一誠","00689","江田照男","498",NULL,"0","16","16","2037","114","18","18","16","14","1743","16","363","+022"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","04","08","2022106656","ハッピーウィズユー","2","03","550","1","01076","小笠倫弘","01088","川田将雅","488","-8","0","14","14","2026","H","02","02","03","03","0042","02","365","+011"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","05","09","2022100019","マカナ","2","03","550","1","01109","伊藤大士","01075","田辺裕信","452","-2","0","03","03","2015","A","08","07","08","08","0065","03","348","+000"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","05","10","2022104822","テンダールック","2","03","550","1","01126","木村哲也","05339","ルメール","432","-8","0","04","04","2016","K","08","10","06","05","0026","01","351","+001"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","06","11","2022107285","ミライヘノハナ","2","03","550","1","01109","伊藤大士","01170","横山武史","442","-2","0","10","10","2021","A","04","05","06","05","0141","06","356","+006"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","06","12","2022105425","トレベルフィーユ","2","03","520","1","01152","竹内正洋","01214","長浜鴻緒","396",NULL,"0","15","15","2035","5","08","12","15","17","2829","17","363","+020"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","07","13","2022100887","ゲンパチルーナ","2","03","540","1","01187","西田雄一","01192","横山琉人","432","-2","0","06","06","2019","1","02","03","04","03","2847","18","356","+004"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","07","14","2022105182","メリザンド","2","03","520","1","01162","田中博康","01221","舟山瑠泉","456","+16","0","13","13","2026","114","13","12","10","12","0122","05","357","+011"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","07","15","2022105133","イルジーリオ","2","03","550","1","01163","林徹","01150","石川裕紀","438","+8","0","18","18","2047","312","08","10","12","17","0490","10","376","+032"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","08","16","2022104730","パヴェリング","2","03","550","1","01191","蛯名正義","01092","津村明秀","464","+6","0","02","02","2015","K","04","05","01","01","0219","08","357","+000"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","08","17","2022106645","グランセゾン","2","03","550","1","01127","栗田徹","05386","戸崎圭太","444",NULL,"0","12","12","2024","1","16","16","16","15","0188","07","350","+009"
"202506020105","20250301","06","中山","02","01","05",NULL,"703","サラ系3歳","2000","17","A",NULL,"3","1","1","1","0","1230","18","08","18","2022107242","ベストセラー","2","03","550","1","01201","森一誠","00422","内田博幸","426","-6","0","17","17","2042","3","07","07","10","15","1281","15","373","+027"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","01","01","2022104560","ルトンワージ","1","03","570","1","01086","斎藤誠","01092","津村明秀","448","0","0","04","04","1487","212","07","07","10","09","0130","05","343","+008"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","01","02","2022106813","マイネルフーガ","1","03","570","1","01179","鈴木慎太","01170","横山武史","468","-4","0","02","02","1482","2","01","01","02","01","0017","01","346","+003"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","02","03","2022105810","リッスンクロース","2","03","550","1","01163","林徹","01135","杉原誠人","448","+8","0","09","09","1494","K","11","11","13","12","1451","12","347","+015"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","02","04","2022100322","マキャベリー","2","03","550","1","01133","黒岩陽一","01179","菅原明良","472","-2","0","07","07","1491","114","02","02","01","02","0107","03","356","+012"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","03","05","2022107326","ヤマニンエイドロン","1","03","570","1","01182","辻哲英","01096","大野拓弥","464","+4","0","03","03","1483","12","04","05","06","06","0595","09","342","+004"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","03","06","2022105130","スターエンブレム","1","03","570","1","01163","林徹","05386","戸崎圭太","468","0","0","14","14","1499","114","04","05","06","06","0039","02","359","+020"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","04","07","2022101072","スパーブケン","1","03","570","1","01094","水野貴広","01085","松岡正海","526","+2","0","15","15","1500","12","07","09","10","11","3645","15","356","+021"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","04","08","2022101467","レッドキリアン","1","03","570","1","01145","奥村武","01043","北村宏司","504","-8","0","12","12","1496","K","16","16","16","15","1437","11","344","+017"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","05","09","2022110131","ベラジオボヤージュ","2","03","500","1","01192","上原佑紀","01221","舟山瑠泉","452",NULL,"0","08","08","1493","114","10","10","09","09","0628","10","350","+014"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","05","10","2022101848","ナイトダンサー","1","03","540","1","01035","佐藤吉勝","01214","長浜鴻緒","458","+6","0","13","13","1497","34","11","12","10","12","1684","13","353","+018"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","06","11","2022103493","ベールドインパクト","1","03","560","1","01068","小島茂之","01192","横山琉人","442","-2","0","05","05","1488","12","07","07","04","04","0304","08","349","+009"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","06","12","2022101736","ミカエルイースター","2","03","550","1","01109","伊藤大士","05339","ルメール","446",NULL,"0","10","10","1495","1","15","15","13","12","0108","04","348","+016"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","07","13","2022102568","ムタビリス","2","03","550","1","00420","宗像義忠","01117","丸田恭介","472","+26","0","11","11","1495","A","03","03","04","04","3172","14","356","+016"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","07","14","2022106066","フタリセゾン","2","03","550","1","01047","勢司和浩","01167","木幡育也","438","+18","0","16","16","1510","6","14","14","15","16","3829","16","360","+031"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","08","15","2022106830","サンカシグレ","1","03","570","1","01096","粕谷昌央","01184","原優介","452","+12","0","06","06","1489","1","11","12","06","08","0259","06","349","+010"
"202506020106","20250301","06","中山","02","01","06",NULL,"703","サラ系3歳","1800","17","A",NULL,"3","0","1","1","0","1305","16","08","16","2022104418","エンジェルブリーズ","2","03","550","1","01153","中舘英二","05203","岩田康誠","454",NULL,"0","01","01","1479",NULL,"04","03","03","02","0263","07","341","-003"
"202506020107","20250301","06","中山","02","01","07",NULL,"005","サラ系3歳","1800","17","A",NULL,"3","1","1","1","0","1335","09","01","01","2022106065","ホリーアン","2","03","550","1","01024","萱野浩二","01117","丸田恭介","432","+10","0","06","06","1479","34","08","08","08","08","0146","05","350","+008"
